id,name,company,contract_period,rental_fee,benefit,product_id,rental_company_id
208,삼성 The Serif 디자인 UHD TV 65인치 (KQ65LSD01AFXKR),지니원(개인전용),60개월,"74,000","504,000",222,1
209,삼성 The Serif 디자인 UHD TV 65인치 (KQ65LSD01AFXKR),LG헬로비전,36개월,"122,900","796,000",222,4
210,삼성 The Serif 디자인 UHD TV 65인치 (KQ65LSD01AFXKR),LG헬로비전,48개월,"95,900","828,000",222,4
211,삼성 The Serif 디자인 UHD TV 65인치 (KQ65LSD01AFXKR),LG헬로비전,60개월,"79,900","862,000",222,4
212,삼성 UHD TV (KU55UD7030FXKR) (벽걸이),BS ON,36개월,"35,500","189,000",223,6
213,삼성 UHD TV (KU55UD7030FXKR) (벽걸이),BS ON,48개월,"28,500","202,000",223,6
214,삼성 UHD TV (KU55UD7030FXKR) (벽걸이),BS ON,60개월,"24,500","216,000",223,6
215,삼성 UHD TV 75인치 스탠드형 (KU75UD7050FXKR),지니원(개인전용),36개월,"68,300","291,000",224,1
216,삼성 UHD TV 75인치 스탠드형 (KU75UD7050FXKR),지니원(개인전용),48개월,"54,000","280,000",224,1
217,삼성 UHD TV 75인치 스탠드형 (KU75UD7050FXKR),지니원(개인전용),60개월,"45,600","269,000",224,1
218,삼성 UHD TV 75인치 스탠드형 (KU75UD7050FXKR),LG헬로비전,36개월,"82,900","537,000",224,4
219,삼성 UHD TV 75인치 스탠드형 (KU75UD7050FXKR),LG헬로비전,48개월,"64,900","560,000",224,4
220,삼성 UHD TV 75인치 스탠드형 (KU75UD7050FXKR),LG헬로비전,60개월,"54,900","592,000",224,4
221,삼성 UHD TV 75인치 스탠드형 (KU75UD7050FXKR),현대렌탈서비스,36개월,"61,400","324,000",224,2
222,삼성 UHD TV 75인치 스탠드형 (KU75UD7050FXKR),현대렌탈서비스,48개월,"48,700","342,000",224,2
223,삼성 UHD TV 75인치 스탠드형 (KU75UD7050FXKR),현대렌탈서비스,60개월,"41,300","369,000",224,2
224,"아남 UHDTV 50인치 AN505UJ (스탠드, 벽걸이)",현대렌탈서비스,36개월,"21,200","93,000",225,2
225,"아남 UHDTV 50인치 AN505UJ (스탠드, 벽걸이)",현대렌탈서비스,48개월,"16,900","99,000",225,2
226,"아남 UHDTV 50인치 AN505UJ (스탠드, 벽걸이)",현대렌탈서비스,60개월,"14,300","108,000",225,2
227,"아남 UHDTV 50인치 AN505UJ (스탠드, 벽걸이)",스마트렌탈,36개월,"22,900","87,000",225,3
228,"아남 UHDTV 50인치 AN505UJ (스탠드, 벽걸이)",스마트렌탈,48개월,"17,900","91,000",225,3
229,"아남 UHDTV 50인치 AN505UJ (스탠드, 벽걸이)",스마트렌탈,60개월,"15,900","101,000",225,3
230,삼성 Crystal UHD 4K Smart TV 85인치 (KU85UD7050FXKR) (스탠드 or 벽걸이),지니원(개인전용),36개월,"108,700","553,000",181,1
231,삼성 Crystal UHD 4K Smart TV 85인치 (KU85UD7050FXKR) (스탠드 or 벽걸이),지니원(개인전용),48개월,"85,900","531,000",181,1
232,삼성 Crystal UHD 4K Smart TV 85인치 (KU85UD7050FXKR) (스탠드 or 벽걸이),지니원(개인전용),60개월,"72,600","506,000",181,1
233,삼성 Crystal UHD 4K Smart TV 85인치 (KU85UD7050FXKR) (스탠드 or 벽걸이),현대렌탈서비스,36개월,"92,100","486,000",181,2
234,삼성 Crystal UHD 4K Smart TV 85인치 (KU85UD7050FXKR) (스탠드 or 벽걸이),현대렌탈서비스,48개월,"73,000","513,000",181,2
235,삼성 Crystal UHD 4K Smart TV 85인치 (KU85UD7050FXKR) (스탠드 or 벽걸이),현대렌탈서비스,60개월,"61,900","549,000",181,2
236,더함 구글 OS QLED VRR 120Hz 50인치+이동형스탠드 화이트 (UA501Q-삼탠바이미),스마트렌탈,36개월,"27,900","139,000",182,3
237,더함 구글 OS QLED VRR 120Hz 50인치+이동형스탠드 화이트 (UA501Q-삼탠바이미),스마트렌탈,48개월,"21,900","146,000",182,3
238,더함 구글 OS QLED VRR 120Hz 50인치+이동형스탠드 화이트 (UA501Q-삼탠바이미),스마트렌탈,60개월,"18,900","157,000",182,3
239,삼성 UHD TV 65인치 스탠드형 (KU65UD7050FXKR),지니원(개인전용),36개월,"59,500","294,000",183,1
240,삼성 UHD TV 65인치 스탠드형 (KU65UD7050FXKR),지니원(개인전용),48개월,"47,000","281,000",183,1
241,삼성 UHD TV 65인치 스탠드형 (KU65UD7050FXKR),지니원(개인전용),60개월,"39,800","267,000",183,1
242,삼성 UHD TV 65인치 스탠드형 (KU65UD7050FXKR),LG헬로비전,36개월,"48,900","316,000",183,4
243,삼성 UHD TV 65인치 스탠드형 (KU65UD7050FXKR),LG헬로비전,48개월,"37,900","327,000",183,4
244,삼성 UHD TV 65인치 스탠드형 (KU65UD7050FXKR),LG헬로비전,60개월,"31,900","344,000",183,4
245,삼성 더 세로 43인치 TV 이지무빙키트 화이트 (KQ43LSB05BFXKR),렌티스,36개월,"63,900","225,000",184,5
246,삼성 더 세로 43인치 TV 이지무빙키트 화이트 (KQ43LSB05BFXKR),렌티스,48개월,"50,900","239,000",184,5
247,삼성 더 세로 43인치 TV 이지무빙키트 화이트 (KQ43LSB05BFXKR),렌티스,60개월,"42,600","250,000",184,5
248,삼성 더 세로 43인치 TV 이지무빙키트 화이트 (KQ43LSB05BFXKR),스마트렌탈,36개월,"66,900","256,000",184,3
249,삼성 더 세로 43인치 TV 이지무빙키트 화이트 (KQ43LSB05BFXKR),스마트렌탈,48개월,"52,900","270,000",184,3
250,삼성 더 세로 43인치 TV 이지무빙키트 화이트 (KQ43LSB05BFXKR),스마트렌탈,60개월,"44,900","286,000",184,3
251,삼성 더 세로 43인치 TV 이지무빙키트 화이트 (KQ43LSB05BFXKR),현대렌탈서비스,36개월,"63,900","279,000",184,2
252,삼성 더 세로 43인치 TV 이지무빙키트 화이트 (KQ43LSB05BFXKR),현대렌탈서비스,48개월,"49,900","297,000",184,2
253,삼성 더 세로 43인치 TV 이지무빙키트 화이트 (KQ43LSB05BFXKR),현대렌탈서비스,60개월,"41,900","306,000",184,2
254,삼성 더 세로 43인치 TV 이지무빙키트 화이트 (KQ43LSB05BFXKR),BS ON,36개월,"61,500","326,000",184,6
255,삼성 더 세로 43인치 TV 이지무빙키트 화이트 (KQ43LSB05BFXKR),BS ON,48개월,"49,000","346,000",184,6
256,삼성 더 세로 43인치 TV 이지무빙키트 화이트 (KQ43LSB05BFXKR),BS ON,60개월,"42,000","371,000",184,6
257,삼성 UHD TV 55인치 스탠드형 (KU55UD7050FXKR),지니원(개인전용),36개월,"47,700","211,000",185,1
258,삼성 UHD TV 55인치 스탠드형 (KU55UD7050FXKR),지니원(개인전용),48개월,"37,700","202,000",185,1
259,삼성 UHD TV 55인치 스탠드형 (KU55UD7050FXKR),지니원(개인전용),60개월,"31,900","191,000",185,1
260,삼성 UHD TV 55인치 스탠드형 (KU55UD7050FXKR),현대렌탈서비스,36개월,"38,100","198,000",185,2
261,삼성 UHD TV 55인치 스탠드형 (KU55UD7050FXKR),현대렌탈서비스,48개월,"30,400","216,000",185,2
262,삼성 UHD TV 55인치 스탠드형 (KU55UD7050FXKR),현대렌탈서비스,60개월,"25,600","225,000",185,2
263,LG OLED 65인치 TV (OLED65B4S) (스탠드 or 벽걸이),현대렌탈서비스,36개월,"111,600","495,000",186,2
264,LG OLED 65인치 TV (OLED65B4S) (스탠드 or 벽걸이),현대렌탈서비스,48개월,"87,800","513,000",186,2
265,LG OLED 65인치 TV (OLED65B4S) (스탠드 or 벽걸이),현대렌탈서비스,60개월,"74,300","549,000",186,2
266,LG UHD 75인치 (75UR831C0NA) (스탠드 or 벽걸이),LG헬로비전,36개월,"66,900","433,000",187,4
267,LG UHD 75인치 (75UR831C0NA) (스탠드 or 벽걸이),LG헬로비전,48개월,"50,900","439,000",187,4
268,LG UHD 75인치 (75UR831C0NA) (스탠드 or 벽걸이),LG헬로비전,60개월,"42,900","463,000",187,4
269,LG OLED 55인치 TV (OLED55B4K) (스탠드 or 벽걸이),LG헬로비전,36개월,"66,900","433,000",188,4
270,LG OLED 55인치 TV (OLED55B4K) (스탠드 or 벽걸이),LG헬로비전,48개월,"51,900","448,000",188,4
271,LG OLED 55인치 TV (OLED55B4K) (스탠드 or 벽걸이),LG헬로비전,60개월,"43,900","474,000",188,4
272,LG UHD TV 55인치 (55UT931C0NA) (스탠드 or 벽걸이),스마트렌탈,36개월,"47,900","183,000",189,3
273,LG UHD TV 55인치 (55UT931C0NA) (스탠드 or 벽걸이),스마트렌탈,48개월,"37,900","193,000",189,3
274,LG UHD TV 55인치 (55UT931C0NA) (스탠드 or 벽걸이),스마트렌탈,60개월,"31,900","203,000",189,3
275,LG UHD TV 55인치 (55UT931C0NA) (스탠드 or 벽걸이),LG헬로비전,36개월,"37,900","245,000",189,4
276,LG UHD TV 55인치 (55UT931C0NA) (스탠드 or 벽걸이),LG헬로비전,48개월,"31,900","275,000",189,4
277,LG UHD TV 55인치 (55UT931C0NA) (스탠드 or 벽걸이),LG헬로비전,60개월,"27,900","301,000",189,4
278,LG UHD TV 55인치 (55UT931C0NA) (스탠드 or 벽걸이),현대렌탈서비스,36개월,"48,700","216,000",189,2
279,LG UHD TV 55인치 (55UT931C0NA) (스탠드 or 벽걸이),현대렌탈서비스,48개월,"38,400","225,000",189,2
280,LG UHD TV 55인치 (55UT931C0NA) (스탠드 or 벽걸이),현대렌탈서비스,60개월,"32,600","243,000",189,2
281,삼성 2024 Crystal UHD TV 75인치 (스탠드 or 벽걸이형) (KU75UD7030FXKR),렌티스,36개월,"74,000","261,000",190,5
282,삼성 2024 Crystal UHD TV 75인치 (스탠드 or 벽걸이형) (KU75UD7030FXKR),렌티스,48개월,"59,900","282,000",190,5
283,삼성 2024 Crystal UHD TV 75인치 (스탠드 or 벽걸이형) (KU75UD7030FXKR),렌티스,60개월,"50,900","299,000",190,5
284,아남 무빙스마트TV 27인치 (ANM27HKG),LG헬로비전,36개월,"17,900","115,000",191,4
285,아남 무빙스마트TV 27인치 (ANM27HKG),LG헬로비전,48개월,"13,900","120,000",191,4
286,아남 무빙스마트TV 27인치 (ANM27HKG),LG헬로비전,60개월,"11,900","128,000",191,4
287,LG 올레드 OLED TV 65인치 (OLED65B5S) (스탠드 or 벽걸이),LG구독,36개월,"85,800","233,000",192,7
288,LG 올레드 OLED TV 65인치 (OLED65B5S) (스탠드 or 벽걸이),LG구독,48개월,"69,800","237,000",192,7
289,LG 올레드 OLED TV 65인치 (OLED65B5S) (스탠드 or 벽걸이),LG구독,60개월,"59,200","242,000",192,7
290,LG 올레드 OLED TV 77인치 (OLED77B4S) (스탠드 or 벽걸이),LG구독,36개월,"146,800","400,000",193,7
291,LG 올레드 OLED TV 77인치 (OLED77B4S) (스탠드 or 벽걸이),LG구독,48개월,"119,700","407,000",193,7
292,LG 올레드 OLED TV 77인치 (OLED77B4S) (스탠드 or 벽걸이),LG구독,60개월,"101,600","415,000",193,7
293,삼성 2024 Crystal UHD TV 75인치 (벽걸이형) (KU75UD7030FXKR),스마트렌탈,36개월,"65,500","250,000",194,3
294,삼성 2024 Crystal UHD TV 75인치 (벽걸이형) (KU75UD7030FXKR),스마트렌탈,48개월,"51,900","264,000",194,3
295,삼성 2024 Crystal UHD TV 75인치 (벽걸이형) (KU75UD7030FXKR),스마트렌탈,60개월,"43,900","280,000",194,3
296,삼성 QLED 75인치 벽걸이형 (KQ75QD68AFXKR_W),스마트렌탈,36개월,"98,900","378,000",195,3
297,삼성 QLED 75인치 벽걸이형 (KQ75QD68AFXKR_W),스마트렌탈,48개월,"78,500","400,000",195,3
298,삼성 QLED 75인치 벽걸이형 (KQ75QD68AFXKR_W),스마트렌탈,60개월,"66,500","424,000",195,3
299,삼성 THE Frame QLED 4K TV (KQ85LSD03AFXKR) (스탠드),지니원(개인전용),36개월,"210,400","1,106,000",196,1
300,삼성 THE Frame QLED 4K TV (KQ85LSD03AFXKR) (스탠드),지니원(개인전용),48개월,"166,300","1,063,000",196,1
301,삼성 THE Frame QLED 4K TV (KQ85LSD03AFXKR) (스탠드),지니원(개인전용),60개월,"140,600","1,014,000",196,1
302,삼성 THE Frame QLED 4K TV (KQ85LSD03AFXKR) (스탠드),현대렌탈서비스,36개월,"197,500","1,044,000",196,2
303,삼성 THE Frame QLED 4K TV (KQ85LSD03AFXKR) (스탠드),현대렌탈서비스,48개월,"156,400","1,107,000",196,2
304,삼성 THE Frame QLED 4K TV (KQ85LSD03AFXKR) (스탠드),현대렌탈서비스,60개월,"132,300","1,170,000",196,2
305,삼성 THE Frame QLED 4K TV (KQ85LSD03AFXKR) (스탠드),렌티스,36개월,"205,000","724,000",196,5
306,삼성 THE Frame QLED 4K TV (KQ85LSD03AFXKR) (스탠드),렌티스,48개월,"165,000","777,000",196,5
307,삼성 THE Frame QLED 4K TV (KQ85LSD03AFXKR) (스탠드),렌티스,60개월,"141,000","830,000",196,5
308,삼성 UHD TV 55인치 (LH55BEDHLBFXKR) (스탠드형),LG헬로비전,36개월,"26,500","171,000",197,4
309,삼성 UHD TV 55인치 (LH55BEDHLBFXKR) (스탠드형),LG헬로비전,48개월,"20,000","172,000",197,4
310,삼성 UHD TV 55인치 (LH55BEDHLBFXKR) (스탠드형),LG헬로비전,60개월,"16,900","182,000",197,4
311,"아남 UHD 스마트 TV 55인치  (벽걸이, 스탠드)",LG헬로비전,36개월,"27,900","180,000",198,4
312,"아남 UHD 스마트 TV 55인치  (벽걸이, 스탠드)",LG헬로비전,48개월,"21,900","189,000",198,4
313,"아남 UHD 스마트 TV 55인치  (벽걸이, 스탠드)",LG헬로비전,60개월,"18,900","204,000",198,4
314,LG IPS UHD TV 75인치 (75UT931C0NA) (스탠드 or 벽걸이),스마트렌탈,36개월,"81,500","312,000",199,3
315,LG IPS UHD TV 75인치 (75UT931C0NA) (스탠드 or 벽걸이),스마트렌탈,48개월,"64,500","329,000",199,3
316,LG IPS UHD TV 75인치 (75UT931C0NA) (스탠드 or 벽걸이),스마트렌탈,60개월,"54,500","347,000",199,3
317,LG OLED 77인치 TV (OLED77B4SSW) (스탠드 or 벽걸이),현대렌탈서비스,36개월,"200,200","882,000",200,2
318,LG OLED 77인치 TV (OLED77B4SSW) (스탠드 or 벽걸이),현대렌탈서비스,48개월,"158,700","936,000",200,2
319,LG OLED 77인치 TV (OLED77B4SSW) (스탠드 or 벽걸이),현대렌탈서비스,60개월,"133,600","981,000",200,2
320,LG QLED TV 86인치 (86QNED91TKA) (스탠드 or 벽걸이),현대렌탈서비스,36개월,"217,100","963,000",201,2
321,LG QLED TV 86인치 (86QNED91TKA) (스탠드 or 벽걸이),현대렌탈서비스,48개월,"171,500","1,008,000",201,2
322,LG QLED TV 86인치 (86QNED91TKA) (스탠드 or 벽걸이),현대렌탈서비스,60개월,"144,400","1,062,000",201,2
323,LG QNED TV 75인치 (75QNED86AKS) (스탠드 or 벽걸이),LG구독,36개월,"93,900","255,000",202,7
324,LG QNED TV 75인치 (75QNED86AKS) (스탠드 or 벽걸이),LG구독,48개월,"76,700","261,000",202,7
325,LG QNED TV 75인치 (75QNED86AKS) (스탠드 or 벽걸이),LG구독,60개월,"65,100","266,000",202,7
326,LG QNED TV 75인치 (75QNED9MAKW) (벽걸이형),LG구독,36개월,"117,900","321,000",203,7
327,LG QNED TV 75인치 (75QNED9MAKW) (벽걸이형),LG구독,48개월,"96,100","327,000",203,7
328,LG QNED TV 75인치 (75QNED9MAKW) (벽걸이형),LG구독,60개월,"81,600","333,000",203,7
329,LG TV 65인치 IPS UHD 65인치 (65UT931C) (스탠드 or 벽걸이),현대렌탈서비스,36개월,"59,800","261,000",204,2
330,LG TV 65인치 IPS UHD 65인치 (65UT931C) (스탠드 or 벽걸이),현대렌탈서비스,48개월,"47,400","279,000",204,2
331,LG TV 65인치 IPS UHD 65인치 (65UT931C) (스탠드 or 벽걸이),현대렌탈서비스,60개월,"40,000","297,000",204,2
332,LG TV 65인치 IPS UHD 65인치 (65UT931C) (스탠드 or 벽걸이),스마트렌탈,36개월,"58,900","225,000",204,3
333,LG TV 65인치 IPS UHD 65인치 (65UT931C) (스탠드 or 벽걸이),스마트렌탈,48개월,"46,900","239,000",204,3
334,LG TV 65인치 IPS UHD 65인치 (65UT931C) (스탠드 or 벽걸이),스마트렌탈,60개월,"39,900","254,000",204,3
335,LG UHD TV 86인치 (86UT931C0NA) (스탠드 or 벽걸이),LG헬로비전,36개월,"118,900","770,000",205,4
336,LG UHD TV 86인치 (86UT931C0NA) (스탠드 or 벽걸이),LG헬로비전,48개월,"92,900","802,000",205,4
337,LG UHD TV 86인치 (86UT931C0NA) (스탠드 or 벽걸이),LG헬로비전,60개월,"77,900","841,000",205,4
338,LG UHD TV 86인치 (86UT931C0NA) (스탠드 or 벽걸이),현대렌탈서비스,36개월,"110,400","486,000",205,2
339,LG UHD TV 86인치 (86UT931C0NA) (스탠드 or 벽걸이),현대렌탈서비스,48개월,"87,200","513,000",205,2
340,LG UHD TV 86인치 (86UT931C0NA) (스탠드 or 벽걸이),현대렌탈서비스,60개월,"73,500","540,000",205,2
341,LG UHD TV 86인치 (86UT931C0NA) (스탠드 or 벽걸이),스마트렌탈,36개월,"111,900","428,000",205,3
342,LG UHD TV 86인치 (86UT931C0NA) (스탠드 or 벽걸이),스마트렌탈,48개월,"88,900","453,000",205,3
343,LG UHD TV 86인치 (86UT931C0NA) (스탠드 or 벽걸이),스마트렌탈,60개월,"75,900","484,000",205,3
344,LG 나노셀 TV (스탠드 or 벽걸이) 86인치 (86NANO90AK),LG구독,36개월,"96,300","262,000",206,7
345,LG 나노셀 TV (스탠드 or 벽걸이) 86인치 (86NANO90AK),LG구독,48개월,"78,600","267,000",206,7
346,LG 나노셀 TV (스탠드 or 벽걸이) 86인치 (86NANO90AK),LG구독,60개월,"66,800","273,000",206,7
347,LG 올레드 OLED TV 55인치 (OLED55B4K) (스탠드 or 벽걸이),LG구독,36개월,"55,500","151,000",207,7
348,LG 올레드 OLED TV 55인치 (OLED55B4K) (스탠드 or 벽걸이),LG구독,48개월,"45,100","153,000",207,7
349,LG 올레드 OLED TV 55인치 (OLED55B4K) (스탠드 or 벽걸이),LG구독,60개월,"38,300","156,000",207,7
350,LG 올레드 OLED TV 65인치 (OLED65G4K) (스탠드 or 벽걸이),LG구독,36개월,"113,900","310,000",208,7
351,LG 올레드 OLED TV 65인치 (OLED65G4K) (스탠드 or 벽걸이),LG구독,48개월,"92,700","315,000",208,7
352,LG 올레드 OLED TV 65인치 (OLED65G4K) (스탠드 or 벽걸이),LG구독,60개월,"78,600","321,000",208,7
353,LG 올레드 OLED TV 77인치 (OLED77B5S) (스탠드 or 벽걸이),LG구독,36개월,"151,600","413,000",209,7
354,LG 올레드 OLED TV 77인치 (OLED77B5S) (스탠드 or 벽걸이),LG구독,48개월,"123,600","421,000",209,7
355,LG 올레드 OLED TV 77인치 (OLED77B5S) (스탠드 or 벽걸이),LG구독,60개월,"104,900","428,000",209,7
356,대우써머스 LED 24인치 (LHDK2402FB) 스탠드형,LG헬로비전,60개월,"10,900","47,000",210,4
357,대우써머스 UHD 65인치 (LHDK6501US) 스탠드 or 벽걸이형,LG헬로비전,36개월,"26,900","161,000",211,4
358,대우써머스 UHD 65인치 (LHDK6501US) 스탠드 or 벽걸이형,LG헬로비전,48개월,"20,900","163,000",211,4
359,대우써머스 UHD 65인치 (LHDK6501US) 스탠드 or 벽걸이형,LG헬로비전,60개월,"17,000","162,000",211,4
360,더함 구글 OS QLED VRR 144Hz 65인치+이동형스탠드 화이트 (UA651Q-삼탠바이미),스마트렌탈,36개월,"39,900","199,000",212,3
361,더함 구글 OS QLED VRR 144Hz 65인치+이동형스탠드 화이트 (UA651Q-삼탠바이미),스마트렌탈,48개월,"31,900","212,000",212,3
362,더함 구글 OS QLED VRR 144Hz 65인치+이동형스탠드 화이트 (UA651Q-삼탠바이미),스마트렌탈,60개월,"26,900","224,000",212,3
363,더함 스마트 구글 5.0 OS 안드로이드 14 QLED 85인치 120Hz (UA851QLED) (스탠드 or 벽걸이형),현대렌탈서비스,36개월,"74,200","324,000",213,2
364,더함 스마트 구글 5.0 OS 안드로이드 14 QLED 85인치 120Hz (UA851QLED) (스탠드 or 벽걸이형),현대렌탈서비스,48개월,"58,600","342,000",213,2
365,더함 스마트 구글 5.0 OS 안드로이드 14 QLED 85인치 120Hz (UA851QLED) (스탠드 or 벽걸이형),현대렌탈서비스,60개월,"49,400","360,000",213,2
366,더함 스마트 구글 5.0 OS 안드로이드 14 QLED TV 55인치 120Hz+이동형스탠드 (G554Q-5.0-삼텐바이미),스마트렌탈,36개월,"28,900","144,000",214,3
367,더함 스마트 구글 5.0 OS 안드로이드 14 QLED TV 55인치 120Hz+이동형스탠드 (G554Q-5.0-삼텐바이미),스마트렌탈,48개월,"23,900","159,000",214,3
368,더함 스마트 구글 5.0 OS 안드로이드 14 QLED TV 55인치 120Hz+이동형스탠드 (G554Q-5.0-삼텐바이미),스마트렌탈,60개월,"20,900","174,000",214,3
369,더함 스마트 구글 5.0 OS 안드로이드 14 QLED TV 65인치 120Hz+이동형스탠드 (G654Q-5.0-삼텐바이미),스마트렌탈,36개월,"38,900","194,000",215,3
370,더함 스마트 구글 5.0 OS 안드로이드 14 QLED TV 65인치 120Hz+이동형스탠드 (G654Q-5.0-삼텐바이미),스마트렌탈,48개월,"30,900","206,000",215,3
371,더함 스마트 구글 5.0 OS 안드로이드 14 QLED TV 65인치 120Hz+이동형스탠드 (G654Q-5.0-삼텐바이미),스마트렌탈,60개월,"25,900","216,000",215,3
372,삼성 2024 Crystal UHD TV 85인치 (스탠드형) (KU85UD7030FXKR),스마트렌탈,36개월,"94,500","361,000",216,3
373,삼성 2024 Crystal UHD TV 85인치 (스탠드형) (KU85UD7030FXKR),스마트렌탈,48개월,"74,500","380,000",216,3
374,삼성 2024 Crystal UHD TV 85인치 (스탠드형) (KU85UD7030FXKR),스마트렌탈,60개월,"62,900","401,000",216,3
375,삼성 QLED 55인치 스탠드형 (KQ55QD68AFXKR_S),지니원(개인전용),36개월,"59,600","310,000",217,1
376,삼성 QLED 55인치 스탠드형 (KQ55QD68AFXKR_S),지니원(개인전용),48개월,"47,100","300,000",217,1
377,삼성 QLED 55인치 스탠드형 (KQ55QD68AFXKR_S),지니원(개인전용),60개월,"39,800","290,000",217,1
378,삼성 QLED 55인치 스탠드형 (KQ55QD68AFXKR_S),현대렌탈서비스,36개월,"49,500","261,000",217,2
379,삼성 QLED 55인치 스탠드형 (KQ55QD68AFXKR_S),현대렌탈서비스,48개월,"39,400","279,000",217,2
